,squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard
939,76692,42,28,24738,1,10,1997,FALSE,FALSE,6830,8589,208,TRUE,1,7673297.7,Basic,no pool and has yard
940,9468,3,18,84321,10,3,1996,TRUE,FALSE,4330,4183,317,TRUE,7,952050.6,Basic,has pool and no yard
941,1347,45,39,52035,7,7,1998,FALSE,FALSE,3579,9146,714,FALSE,7,142485.8,Basic,has pool and has yard
942,74970,60,82,91777,2,5,2000,FALSE,TRUE,1897,545,869,FALSE,10,7509123,Basic,has pool and has yard
943,87957,56,46,75631,2,9,2014,TRUE,FALSE,1335,6810,128,TRUE,6,8800891.4,Basic,has pool and no yard
944,31560,74,17,88534,10,10,2004,FALSE,FALSE,8088,3684,499,TRUE,2,3159643.4,Basic,no pool and has yard
945,23804,58,39,80200,1,1,2008,TRUE,TRUE,3709,618,295,TRUE,5,2386532.8,Basic,has pool and no yard
946,21765,79,35,98079,4,10,1990,TRUE,FALSE,5287,6084,442,FALSE,0,2184139,Luxury,has pool and has yard
947,11192,18,100,80973,8,10,2005,FALSE,FALSE,7138,2283,824,TRUE,9,1129884.5,Basic,has pool and has yard
948,91569,74,40,59784,1,10,1996,FALSE,TRUE,6609,2097,514,TRUE,2,9166813.6,Basic,has pool and has yard
949,23554,69,31,18992,3,3,1990,TRUE,FALSE,1667,5086,354,TRUE,10,2365037,Luxury,has pool and has yard
950,95444,10,10,95204,1,5,1992,FALSE,TRUE,711,4650,513,TRUE,4,9547388.2,Basic,has pool and no yard
951,35447,94,57,66046,8,5,2017,FALSE,TRUE,52,1540,437,TRUE,5,3550859.7,Basic,no pool and no yard
952,87502,32,89,59722,6,9,2009,TRUE,FALSE,2759,8599,973,FALSE,3,8761066.9,Basic,has pool and no yard
953,56188,31,56,11214,1,1,2018,TRUE,TRUE,29,9195,316,FALSE,9,5627165.8,Luxury,has pool and has yard
954,58234,22,9,88730,3,9,2005,FALSE,FALSE,7746,7144,445,TRUE,5,5826681.5,Basic,has pool and no yard
955,11130,77,98,56168,8,2,2021,TRUE,TRUE,353,3205,939,FALSE,5,1123958.1,Luxury,has pool and has yard
956,84920,20,67,9914,4,7,2008,TRUE,TRUE,9599,8143,164,TRUE,3,8498090.8,Luxury,has pool and has yard
957,52593,7,24,4624,9,6,1997,TRUE,FALSE,4272,901,643,FALSE,0,5266675.7,Basic,has pool and no yard
958,71830,84,94,49715,10,5,2010,FALSE,TRUE,9393,5627,771,TRUE,6,7198524,Basic,has pool and has yard
959,60443,27,29,75789,9,5,2020,FALSE,TRUE,6197,2105,663,TRUE,5,6050123,Basic,no pool and has yard
960,87140,89,35,95671,1,4,2021,FALSE,FALSE,9405,3167,759,TRUE,5,8719038.1,Basic,no pool and has yard
961,20466,54,17,27952,9,8,1992,TRUE,FALSE,2320,6673,540,TRUE,8,2050714.2,Basic,has pool and no yard
962,98983,28,94,87042,4,4,1995,TRUE,TRUE,1094,1148,458,FALSE,6,9907159.5,Basic,no pool and has yard
963,97600,92,60,25026,7,7,2004,FALSE,FALSE,7030,7874,903,FALSE,1,9766250.4,Basic,no pool and no yard
964,84478,54,85,94529,9,7,2002,TRUE,FALSE,3963,2556,916,TRUE,5,8455893.2,Basic,has pool and no yard
965,94293,2,63,75139,6,5,2014,TRUE,TRUE,7991,9703,190,FALSE,3,9434658.4,Basic,no pool and has yard
966,79363,63,21,23353,5,9,2020,FALSE,TRUE,3943,1806,665,FALSE,7,7939687,Basic,has pool and no yard
967,82102,34,13,7782,2,9,2006,FALSE,FALSE,6721,2664,413,FALSE,10,8212467.6,Basic,no pool and has yard
968,68916,19,13,90143,4,3,2013,TRUE,FALSE,6851,8618,487,TRUE,7,6893475.3,Basic,no pool and no yard
969,79078,60,90,38332,10,3,1998,TRUE,TRUE,2568,9132,746,TRUE,9,7911742.8,Basic,no pool and has yard
970,78304,100,82,68157,3,4,2010,FALSE,TRUE,9182,3657,766,FALSE,6,7838249,Basic,no pool and no yard
971,16318,7,66,60177,1,3,2018,TRUE,TRUE,9700,5666,201,TRUE,4,1641389.8,Basic,no pool and has yard
972,32263,76,92,27952,8,1,2018,TRUE,TRUE,8164,3706,348,FALSE,3,3235937.8,Basic,has pool and no yard
973,95800,34,20,34604,7,8,2021,FALSE,FALSE,2299,3031,141,TRUE,0,9585132.1,Basic,no pool and has yard
974,26659,18,88,78689,10,8,1990,FALSE,TRUE,2832,9254,378,FALSE,2,2677314,Basic,has pool and has yard
975,74995,94,57,65876,7,5,2021,FALSE,TRUE,6677,2068,185,TRUE,3,7505553.1,Basic,no pool and no yard
976,18399,88,1,70170,4,3,2000,FALSE,FALSE,5416,6803,222,FALSE,8,1841652,Basic,has pool and no yard
977,14099,88,4,94875,9,4,2019,FALSE,FALSE,5603,4091,417,TRUE,10,1417841.9,Basic,has pool and has yard
978,59805,45,74,16122,2,10,2001,FALSE,TRUE,173,3239,541,FALSE,9,5986841.1,Basic,no pool and has yard
979,83388,97,72,45858,1,4,2016,FALSE,TRUE,1288,9902,533,FALSE,0,8339971.6,Basic,no pool and no yard
980,34049,10,79,26771,7,5,2002,FALSE,FALSE,9959,5921,882,TRUE,7,3413350.2,Basic,no pool and no yard
981,80863,56,31,98619,9,3,2013,FALSE,TRUE,7372,7703,575,FALSE,5,8089383.3,Basic,no pool and no yard
982,48854,79,83,42705,7,9,2002,TRUE,FALSE,4607,7445,859,TRUE,10,4890551.2,Basic,no pool and has yard
983,93002,1,52,65917,4,2,1992,TRUE,TRUE,7998,9106,962,TRUE,9,9302663.2,Basic,no pool and no yard
984,68895,50,2,24554,6,3,1995,FALSE,TRUE,8116,5357,626,TRUE,6,6891689.5,Basic,has pool and no yard
985,50058,72,96,45126,10,2,2005,FALSE,TRUE,8185,2407,956,TRUE,0,5009004.5,Basic,no pool and no yard
986,93342,7,41,54075,3,1,2020,FALSE,TRUE,7803,5565,161,FALSE,7,9340733,Basic,no pool and has yard
987,87586,41,4,42095,5,3,1997,FALSE,TRUE,7412,7791,988,FALSE,5,8759529.7,Basic,no pool and no yard
988,59564,62,17,72033,1,3,2000,FALSE,TRUE,705,6703,515,TRUE,1,5962905,Basic,has pool and has yard
989,94512,89,39,15527,8,1,2002,FALSE,TRUE,3981,4739,694,FALSE,2,9457140.2,Basic,no pool and has yard
990,35145,44,8,17127,3,2,2008,TRUE,FALSE,6162,4839,506,FALSE,7,3515730.8,Basic,no pool and no yard
991,36050,56,90,33708,6,8,1991,TRUE,FALSE,2791,7707,217,TRUE,1,3611909.1,Basic,no pool and no yard
992,69630,70,76,87049,10,1,1999,FALSE,FALSE,8174,5754,137,TRUE,9,6973784.9,Basic,has pool and has yard
993,7019,33,99,82546,6,4,2008,FALSE,FALSE,2653,8935,934,FALSE,5,705568.8,Basic,no pool and no yard
994,3633,11,32,68732,3,1,1992,FALSE,FALSE,5900,3735,375,FALSE,5,375162.2,Basic,has pool and has yard
995,17193,18,72,88316,9,4,2018,TRUE,TRUE,4118,1381,774,FALSE,5,1724888.8,Basic,has pool and no yard
996,72730,58,38,37518,2,10,1993,TRUE,FALSE,9441,9775,854,TRUE,0,7276501.3,Basic,no pool and no yard
997,50152,39,70,1849,10,7,2015,FALSE,TRUE,7389,968,413,FALSE,2,5018454.5,Basic,no pool and has yard
998,88898,1,52,71476,9,6,2018,FALSE,FALSE,9679,9017,220,TRUE,5,8902046.8,Basic,has pool and has yard
999,48819,75,90,29459,2,2,2005,FALSE,FALSE,2051,490,317,FALSE,2,4887042.5,Basic,no pool and has yard
1000,92649,31,77,56098,10,8,1991,TRUE,TRUE,6811,2656,429,TRUE,8,9271774.1,Basic,no pool and no yard
1001,42485,1,40,23782,7,7,2017,FALSE,TRUE,974,9553,426,FALSE,3,4251851.7,Basic,no pool and no yard
1002,65867,37,92,67725,6,2,1994,TRUE,TRUE,3054,4650,998,TRUE,10,6593211.4,Basic,no pool and no yard
1003,2372,41,5,60320,1,1,2003,FALSE,FALSE,8041,7294,736,TRUE,4,241014.3,Basic,no pool and has yard
1004,60514,46,35,76413,2,1,2019,TRUE,FALSE,9227,737,340,FALSE,8,6059360.9,Luxury,has pool and has yard
1005,93564,16,66,13427,4,10,2019,TRUE,TRUE,4952,1906,325,TRUE,3,9370487.9,Luxury,has pool and has yard
1006,40622,96,94,51135,5,1,2009,FALSE,FALSE,1930,1965,110,FALSE,9,4071155.9,Basic,no pool and has yard
1007,24490,36,87,31922,3,6,2009,TRUE,TRUE,837,7635,174,FALSE,10,2452012.9,Basic,no pool and no yard
1008,24386,69,71,96258,9,6,1997,TRUE,TRUE,7112,1654,202,TRUE,9,2445795.7,Basic,no pool and has yard
1009,83072,42,20,96852,4,9,2014,FALSE,TRUE,1269,7766,110,FALSE,10,8312353.4,Basic,has pool and no yard
1010,65741,88,78,81087,1,3,2000,TRUE,FALSE,2518,4878,925,TRUE,7,6575564,Basic,no pool and no yard
1011,48867,40,56,67928,1,6,2013,TRUE,FALSE,4212,1916,114,FALSE,10,4889559.3,Basic,no pool and no yard
1012,18148,96,39,50444,4,5,2020,TRUE,FALSE,9853,6154,438,FALSE,9,1821559,Basic,has pool and no yard
1013,20444,13,31,6108,1,3,1993,TRUE,TRUE,1925,1826,670,TRUE,4,2049492.3,Basic,has pool and no yard
1014,95591,85,43,56924,6,9,2003,TRUE,TRUE,3279,6968,970,TRUE,0,9560516.3,Basic,no pool and no yard
1015,46572,89,18,40052,4,4,1993,TRUE,TRUE,6035,7454,704,TRUE,9,4658899.3,Basic,no pool and no yard
1016,12849,48,21,27000,10,5,2021,TRUE,TRUE,5245,1313,844,TRUE,4,1290147.1,Basic,no pool and has yard
1017,21370,67,67,11,8,8,1999,FALSE,FALSE,3278,3563,767,FALSE,4,2142261.9,Basic,has pool and no yard
1018,13131,22,46,35636,1,7,2003,TRUE,TRUE,2408,213,848,TRUE,1,1321934.3,Basic,has pool and no yard
1019,4489,54,2,80868,10,2,1996,FALSE,TRUE,9331,3527,205,FALSE,0,453812.6,Basic,has pool and has yard
1020,59286,77,95,25140,5,3,1991,FALSE,TRUE,2351,7161,943,TRUE,10,5940315.1,Basic,has pool and no yard
1021,38370,20,73,14234,6,5,2018,TRUE,TRUE,8712,9983,197,FALSE,10,3840886.8,Basic,has pool and no yard
1022,44479,4,19,58162,6,3,2001,TRUE,FALSE,2952,8911,676,TRUE,1,4453151.1,Basic,no pool and has yard
1023,27738,12,44,24970,9,4,2008,FALSE,FALSE,3734,5069,309,TRUE,10,2780182.8,Basic,has pool and no yard
1024,82680,89,27,39905,9,7,2017,FALSE,TRUE,1537,1290,112,FALSE,0,8273795.7,Basic,has pool and has yard
1025,52687,35,43,96309,2,4,2004,TRUE,FALSE,4554,5386,409,TRUE,8,5271994.4,Basic,no pool and has yard
1026,77043,22,83,61124,10,6,1993,FALSE,FALSE,6531,7762,814,FALSE,9,7709349.3,Basic,has pool and has yard
1027,58041,71,29,15169,10,6,2016,FALSE,TRUE,5539,5102,141,TRUE,2,5810358.6,Basic,no pool and has yard
1028,56147,70,100,22279,3,7,2016,FALSE,TRUE,4787,4,922,TRUE,7,5621340.6,Basic,no pool and has yard
1029,96006,26,17,31832,5,7,2003,TRUE,TRUE,8173,2607,541,TRUE,10,9609774.3,Luxury,has pool and has yard
1030,92541,5,31,70718,5,3,1992,TRUE,FALSE,4079,5408,920,TRUE,0,9255462.2,Basic,no pool and no yard
1031,20978,10,86,90537,2,5,1996,FALSE,FALSE,3089,4185,698,TRUE,1,2100765.6,Basic,no pool and no yard
1032,9210,87,42,10294,5,7,1990,TRUE,FALSE,9184,1503,986,FALSE,9,926256,Basic,has pool and no yard
1033,87699,92,73,39608,6,7,2000,FALSE,TRUE,4147,7554,606,TRUE,3,8777421,Basic,no pool and has yard
1034,81260,66,3,55551,5,5,1992,TRUE,TRUE,152,6991,392,FALSE,4,8127110.2,Basic,no pool and no yard
1035,94015,33,99,45177,2,5,1992,TRUE,TRUE,6434,7269,600,TRUE,2,9409921.2,Basic,no pool and no yard
1036,33979,59,3,73305,9,7,1994,FALSE,FALSE,1716,1230,404,TRUE,10,3402494.4,Basic,has pool and no yard
1037,81065,95,80,31317,8,4,2020,FALSE,TRUE,4196,3559,161,FALSE,1,8116681,Basic,has pool and no yard
1038,61028,63,14,16006,6,8,2006,TRUE,TRUE,3484,1502,139,TRUE,2,6104386.6,Basic,no pool and no yard
1039,31419,80,6,51100,7,3,2009,FALSE,TRUE,8002,242,110,FALSE,4,3147602.9,Basic,no pool and has yard
1040,70080,72,98,87769,7,7,2014,FALSE,TRUE,9477,8862,686,FALSE,7,7018061.4,Basic,no pool and no yard
1041,58314,75,13,32662,6,6,2003,FALSE,TRUE,1428,3553,916,FALSE,10,5836299.3,Basic,has pool and no yard
1042,92128,90,100,82984,7,9,2019,FALSE,FALSE,7853,1524,177,TRUE,9,9223230.9,Basic,no pool and has yard
1043,61615,54,27,11018,6,8,2004,TRUE,FALSE,2206,1937,140,TRUE,2,6162767.4,Basic,no pool and no yard
1044,92722,79,73,83194,4,3,2019,FALSE,TRUE,38,1444,550,FALSE,3,9283890.9,Basic,no pool and has yard
1045,35755,7,20,37565,2,4,2013,FALSE,TRUE,9967,7178,611,FALSE,9,3578043.3,Basic,no pool and has yard
1046,59834,90,50,64277,10,6,2018,FALSE,TRUE,4468,7729,925,FALSE,5,5992116.8,Basic,has pool and has yard
1047,76297,88,69,32290,7,4,1993,TRUE,TRUE,8273,7875,877,FALSE,5,7637924.3,Luxury,has pool and has yard
1048,89286,14,73,19140,2,9,2016,TRUE,FALSE,1496,2714,622,TRUE,2,8933700.6,Basic,no pool and no yard
1049,46367,47,84,34945,10,8,2017,TRUE,TRUE,4360,4624,144,FALSE,7,4648492.7,Basic,no pool and has yard
1050,7591,98,59,48020,3,2,1996,TRUE,FALSE,1337,6613,234,TRUE,3,765416.6,Basic,has pool and no yard
1051,37965,3,28,85595,9,1,1990,TRUE,FALSE,5926,3896,825,TRUE,10,3799673,Basic,no pool and no yard
1052,3155,1,16,3192,1,7,2015,FALSE,TRUE,9865,2992,150,TRUE,10,323586.5,Basic,has pool and has yard
1053,9845,75,82,89809,1,8,2002,TRUE,TRUE,950,5553,318,TRUE,2,988800.2,Basic,has pool and no yard
1054,6363,36,75,46886,10,1,2013,TRUE,TRUE,9446,7211,696,TRUE,0,643101.3,Basic,no pool and no yard
1055,77566,38,21,57816,6,6,2009,FALSE,FALSE,470,5118,244,TRUE,7,7762684.9,Basic,no pool and has yard
1056,99918,56,58,33628,1,8,1990,FALSE,FALSE,2482,3894,155,FALSE,4,10002945,Basic,has pool and has yard
1057,1108,66,24,13999,7,8,2020,FALSE,FALSE,9236,6895,145,FALSE,10,112384,Basic,no pool and no yard
1058,73867,99,84,74407,2,5,1999,TRUE,FALSE,8291,6323,243,FALSE,10,7391147.9,Basic,no pool and no yard
1059,3822,60,76,85456,6,4,1999,FALSE,TRUE,8829,1920,456,FALSE,5,392397.9,Basic,has pool and no yard
1060,85911,37,31,86247,2,10,1994,TRUE,TRUE,1914,2578,230,TRUE,6,8598134.4,Basic,no pool and has yard
1061,59582,69,79,17921,8,5,2001,TRUE,FALSE,1016,627,865,FALSE,2,5965453.1,Basic,no pool and has yard
1062,92522,39,20,20389,1,1,2005,FALSE,FALSE,1000,6563,176,TRUE,3,9259875.5,Basic,has pool and has yard
1063,71418,20,47,2634,2,8,2014,TRUE,TRUE,5273,3159,286,TRUE,7,7147130.4,Basic,has pool and no yard
1064,15975,97,80,85721,7,1,2021,FALSE,FALSE,7550,2211,912,FALSE,4,1604852.1,Basic,no pool and no yard
1065,26721,12,27,88271,4,6,2013,FALSE,FALSE,4362,8073,123,TRUE,3,2676647.3,Basic,has pool and no yard
1066,27230,14,73,89665,5,5,2000,TRUE,FALSE,708,6303,860,FALSE,9,2730690,Basic,has pool and no yard
1067,69664,73,66,48780,9,10,2009,FALSE,FALSE,4266,5174,778,FALSE,4,6973278.9,Basic,no pool and has yard
1068,59702,45,37,68711,10,6,1994,FALSE,TRUE,1500,4473,563,FALSE,0,5979963.4,Basic,has pool and has yard
1069,88079,30,9,53806,1,6,2017,TRUE,TRUE,122,4413,677,FALSE,10,8810981.7,Basic,has pool and no yard
1070,7464,5,5,22624,5,10,2007,TRUE,FALSE,6351,10,945,TRUE,10,749433.7,Basic,no pool and has yard
1071,36836,79,61,36935,8,5,2009,TRUE,TRUE,8320,8515,335,FALSE,2,3690931.9,Basic,no pool and has yard
1072,81118,43,60,68494,1,7,1991,TRUE,TRUE,1639,9062,727,TRUE,3,8114549.1,Basic,no pool and no yard
1073,21941,76,5,83271,7,8,1992,FALSE,FALSE,5310,9901,901,TRUE,0,2202238.2,Basic,has pool and has yard
1074,56509,59,68,49492,10,4,2019,FALSE,TRUE,4090,9805,584,TRUE,1,5654739.9,Basic,no pool and has yard
1075,2877,19,83,83334,1,4,1995,FALSE,TRUE,6884,4604,653,TRUE,4,296378.5,Basic,no pool and has yard
1076,5013,19,57,86460,9,6,1999,TRUE,TRUE,2804,7905,305,TRUE,3,504173.9,Basic,no pool and no yard
1077,14745,68,64,86423,10,3,2013,FALSE,TRUE,9747,103,824,TRUE,5,1486405.3,Basic,no pool and has yard
1078,36511,20,44,81530,3,9,1993,TRUE,TRUE,6784,8189,958,FALSE,0,3652333.3,Basic,no pool and no yard
1079,49953,75,38,76554,10,9,2021,FALSE,TRUE,699,258,794,TRUE,8,5007612.1,Basic,has pool and has yard
1080,65297,73,86,22238,6,10,2017,TRUE,TRUE,260,4175,910,TRUE,0,6536489.7,Luxury,has pool and has yard
1081,9457,70,37,98638,1,2,2014,TRUE,TRUE,3606,5244,425,FALSE,9,953108.4,Basic,has pool and no yard
1082,14224,26,45,22460,7,3,2003,TRUE,FALSE,5175,5221,801,FALSE,6,1433009.3,Luxury,has pool and has yard
1083,92860,28,2,46410,5,2,2018,FALSE,TRUE,4952,8232,473,TRUE,2,9291439.8,Basic,has pool and has yard
1084,82109,56,15,38203,7,6,1990,TRUE,TRUE,62,711,770,FALSE,10,8215749,Basic,has pool and no yard
1085,82907,81,14,90765,8,6,2010,TRUE,FALSE,2647,7051,300,TRUE,4,8297847,Luxury,has pool and has yard
1086,85467,96,72,47070,7,10,2016,TRUE,TRUE,4319,8118,707,TRUE,7,8552777.6,Basic,no pool and has yard
1087,48861,27,56,12886,7,9,2002,FALSE,FALSE,4333,329,458,TRUE,3,4890753.2,Basic,no pool and has yard
1088,20851,89,33,76716,1,10,2004,TRUE,FALSE,2317,6358,677,FALSE,0,2091090.4,Basic,no pool and has yard
1089,54531,42,53,23673,10,4,1996,TRUE,TRUE,9925,4848,664,TRUE,4,5456185.6,Basic,no pool and has yard
1090,71923,67,27,38345,7,9,2002,FALSE,TRUE,4093,756,413,FALSE,5,7196257.2,Basic,has pool and has yard
1091,87018,37,79,38319,6,7,1995,FALSE,TRUE,2617,4999,777,FALSE,7,8707002.5,Basic,no pool and no yard
1092,82525,63,38,32886,1,4,2008,FALSE,TRUE,9388,7718,363,FALSE,7,8258910.8,Basic,has pool and no yard
1093,1562,77,72,12936,2,8,2013,FALSE,TRUE,9322,7211,304,TRUE,0,161885.3,Basic,no pool and no yard
1094,55877,30,22,26799,5,4,1994,TRUE,TRUE,6349,279,635,FALSE,7,5589583.4,Basic,no pool and no yard
1095,29392,42,45,38294,9,7,2003,TRUE,FALSE,299,2376,200,TRUE,9,2944295.3,Basic,no pool and has yard
1096,61067,81,39,67947,2,5,1998,TRUE,TRUE,5257,3215,377,FALSE,2,6109873.8,Basic,no pool and has yard
1097,92725,81,33,68299,6,6,2003,FALSE,FALSE,4903,8180,363,FALSE,1,9283435.3,Basic,has pool and has yard
1098,86614,65,63,15680,10,6,1996,FALSE,TRUE,1472,8750,919,TRUE,1,8671187.6,Basic,has pool and no yard
1099,85022,55,99,24645,5,10,2012,TRUE,FALSE,2977,602,734,FALSE,0,8508095.2,Basic,no pool and has yard
1100,95388,66,57,13520,9,5,2008,FALSE,FALSE,376,2277,692,TRUE,10,9543098.8,Basic,no pool and no yard
1101,389,28,34,47643,9,7,2000,TRUE,FALSE,3187,6618,294,FALSE,9,43545,Basic,has pool and no yard
1102,22254,94,46,12032,8,7,1991,TRUE,FALSE,3063,8385,653,FALSE,6,2233861.1,Basic,has pool and no yard
1103,17518,98,59,6914,5,2,1998,FALSE,FALSE,5802,1381,113,TRUE,5,1760239.8,Basic,has pool and has yard
1104,56997,84,93,21075,5,5,1990,TRUE,TRUE,2970,6724,425,TRUE,10,5704164,Basic,no pool and has yard
1105,76149,24,63,76688,3,4,2009,TRUE,TRUE,973,8688,168,FALSE,7,7619731.9,Basic,has pool and no yard
1106,26223,35,8,53223,3,6,2014,TRUE,TRUE,1084,7324,195,FALSE,5,2630045.4,Luxury,has pool and has yard
1107,88914,11,67,4480,2,7,2005,TRUE,FALSE,7270,1670,692,TRUE,6,8899500.5,Basic,no pool and has yard
1108,53822,82,14,84693,10,6,2008,TRUE,TRUE,9755,6023,761,FALSE,4,5383902.8,Basic,no pool and no yard
1109,22451,88,30,73962,9,9,2019,FALSE,FALSE,4720,6177,943,TRUE,4,2251128.9,Basic,has pool and has yard
1110,51678,100,64,24703,8,5,2016,FALSE,TRUE,4890,6253,147,TRUE,5,5175264.6,Basic,no pool and has yard
1111,77383,8,34,34091,9,2,1994,TRUE,FALSE,4386,973,670,TRUE,4,7746930.4,Luxury,has pool and has yard
1112,46018,47,11,95597,3,2,1993,TRUE,TRUE,6161,6233,124,FALSE,3,4612424.3,Luxury,has pool and has yard
1113,43691,19,39,96161,4,1,1993,TRUE,FALSE,834,9044,222,FALSE,2,4375504.3,Luxury,has pool and has yard
1114,55209,80,96,91189,6,6,2006,TRUE,TRUE,1168,7971,691,TRUE,5,5532468.6,Basic,no pool and has yard
1115,24052,85,6,82201,3,6,2005,FALSE,TRUE,7850,636,990,TRUE,3,2410520.5,Basic,has pool and has yard
1116,21482,43,38,72335,1,8,2021,FALSE,FALSE,5360,9520,271,FALSE,3,2156342.1,Basic,has pool and has yard
1117,34713,92,27,47253,5,6,2020,FALSE,TRUE,5767,6793,398,TRUE,10,3475991,Basic,has pool and no yard
1118,20395,11,24,16265,5,1,2020,TRUE,FALSE,5170,6902,381,TRUE,10,2041658,Basic,has pool and no yard
1119,2599,8,85,40789,3,9,2004,TRUE,TRUE,5566,1603,989,TRUE,1,267488.4,Basic,no pool and has yard
1120,81472,22,16,16662,8,7,2013,FALSE,FALSE,2042,3158,526,FALSE,4,8157989.3,Basic,has pool and has yard
1121,69945,5,77,26679,4,8,2014,FALSE,FALSE,8796,4073,924,FALSE,10,6998212.4,Basic,no pool and no yard
1122,61139,92,94,63244,10,2,2006,FALSE,FALSE,2336,1315,225,TRUE,10,6127221.6,Basic,has pool and no yard
1123,28899,6,20,49037,7,9,2007,TRUE,TRUE,8771,4815,907,FALSE,2,2892484.7,Basic,no pool and has yard
1124,23210,4,1,68109,10,10,2014,FALSE,TRUE,4166,9902,608,TRUE,3,2321968.4,Basic,no pool and no yard
1125,48670,25,53,27485,5,8,2005,FALSE,TRUE,1372,1478,755,TRUE,9,4874367.5,Basic,has pool and has yard
1126,60256,60,68,57262,9,3,2016,FALSE,TRUE,5123,1273,569,TRUE,10,6033836.6,Basic,no pool and has yard
1127,81902,38,85,99403,10,8,2010,FALSE,FALSE,885,854,514,TRUE,1,8192941,Basic,no pool and no yard
1128,22606,99,80,65198,2,3,1998,TRUE,TRUE,2718,961,776,FALSE,2,2271736.8,Basic,has pool and no yard
1129,56613,58,92,34118,2,10,1990,TRUE,FALSE,5219,1230,444,TRUE,9,5673842,Basic,no pool and has yard
1130,54822,84,12,8145,1,9,2016,TRUE,FALSE,9311,7673,459,FALSE,2,5485078.6,Basic,has pool and no yard
1131,46536,56,58,92228,6,5,1997,TRUE,FALSE,1768,1809,924,FALSE,9,4660099.7,Basic,no pool and no yard
1132,61502,77,75,39079,1,10,2019,FALSE,FALSE,6111,2465,258,FALSE,5,6158082.9,Basic,no pool and has yard
1133,42079,5,10,40631,4,1,1991,FALSE,FALSE,3385,5392,254,TRUE,10,4213303.1,Basic,no pool and has yard
1134,1693,30,38,46600,9,1,2006,FALSE,FALSE,2917,3696,714,TRUE,1,174850.6,Basic,has pool and no yard
1135,28617,20,65,54971,6,9,1995,FALSE,TRUE,6782,4850,666,FALSE,9,2866340.5,Basic,no pool and has yard
1136,94394,79,94,91254,9,10,2006,FALSE,TRUE,8167,7372,891,FALSE,10,9441848.6,Basic,no pool and no yard
1137,71714,82,53,42915,9,1,2006,TRUE,FALSE,8313,1169,288,FALSE,5,7175059.6,Basic,no pool and no yard
1138,28076,4,86,90966,3,1,2014,FALSE,TRUE,6596,8735,110,FALSE,4,2819687.4,Basic,has pool and has yard
1139,88642,66,83,62361,7,3,2001,FALSE,FALSE,2366,8134,950,TRUE,4,8872635.1,Basic,no pool and no yard
1140,99532,17,62,79254,3,6,1993,TRUE,FALSE,3158,7404,501,FALSE,5,9954865.3,Basic,no pool and no yard
1141,70707,70,68,45156,3,8,2011,FALSE,TRUE,7276,5926,859,TRUE,2,7077984.1,Basic,has pool and has yard
1142,68985,67,79,93844,5,4,2017,FALSE,TRUE,5004,1124,755,FALSE,3,6910322.7,Basic,has pool and has yard
1143,20469,43,77,19825,7,4,2003,FALSE,FALSE,3682,1403,809,TRUE,6,2057093.3,Basic,no pool and has yard
1144,64930,54,75,9580,5,6,2001,TRUE,TRUE,4584,7711,612,TRUE,10,6510156.1,Luxury,has pool and has yard
1145,47275,91,86,4548,5,1,1990,FALSE,TRUE,5759,8084,768,FALSE,8,4731933,Basic,no pool and no yard
1146,88658,94,7,7457,10,6,2015,TRUE,FALSE,7508,1677,535,TRUE,7,8869471.5,Basic,has pool and no yard
1147,51476,97,97,20959,5,9,2017,FALSE,FALSE,1268,8350,330,TRUE,4,5155902.7,Basic,has pool and has yard
1148,15351,93,14,14607,3,3,2003,FALSE,TRUE,6441,9080,873,TRUE,7,1539085.3,Basic,no pool and has yard
1149,66990,11,3,51023,10,4,2011,FALSE,TRUE,8630,183,995,TRUE,2,6708186.1,Basic,has pool and has yard
1150,99338,73,88,16935,6,1,2007,TRUE,TRUE,7399,2750,867,TRUE,3,9941123.7,Basic,has pool and no yard
1151,18376,68,21,57224,5,9,1997,FALSE,TRUE,5904,6908,612,FALSE,0,1842716.7,Basic,has pool and no yard
1152,16214,65,56,28790,1,9,2015,TRUE,TRUE,9024,6518,882,FALSE,0,1629077.5,Basic,no pool and has yard
1153,42477,38,13,39099,2,2,1991,TRUE,FALSE,5380,6482,943,FALSE,2,4252254.1,Basic,no pool and has yard
1154,1331,73,94,38921,2,3,1996,TRUE,TRUE,5208,6983,591,TRUE,10,135115.6,Basic,no pool and no yard
1155,32433,33,71,42438,9,5,1999,TRUE,TRUE,5047,1109,318,FALSE,6,3253892.9,Basic,has pool and no yard
1156,16888,2,41,24199,7,5,1996,FALSE,FALSE,4516,6010,967,TRUE,5,1694620.6,Basic,has pool and has yard
1157,45206,39,12,72090,4,8,2014,FALSE,FALSE,2724,7920,615,FALSE,1,4527173.4,Basic,has pool and has yard
